tweet_id,user,text,num_comments,num_retweets,num_views,timestamp
1644296256045326337,@NEWSJISOO,#FLOWERchallenge - drunk version.,107,"7,714",279.7K,2023-04-07T11:09:11.000Z
1644495029635805185,@Rifleman4WVU,And now we interrupt the news for this.,31,99,"5,765",2023-04-08T00:19:02.000Z
analytics,user,text,0,0,0,0
1644289624947281920,@NEWSJISOO,Drunk Jisoo JISOO NO PREPARE #JISOOwithYOUNGJI,233,"7,487",398.2K,2023-04-07T10:42:50.000Z
1644345147935584256,@SwearingSport,The fucking referee just turned into Antonio Rudiger,19,365,267.6K,2023-04-07T14:23:28.000Z
1644367141179731976,@ShazamNews,#Shazam: Fury of the Gods deleted scene with the Shazamily vs. Kalypso and Hespera!(watch until the end…) Scene Title — “When You Just Want Some Privacy but a Goddess Shows Up”,29,147,98.6K,2023-04-07T15:50:51.000Z
1644464177598312449,@9NewsAUS,Middle income earners will be hit with one of the largest tax increases in history. #9News,149,72,88.6K,2023-04-07T22:16:27.000Z
1644442208320253952,@ShazamNews,she’s never done anything wrong,2,71,27.8K,2023-04-07T20:49:09.000Z
1644507843238699009,@WWE,BREAKING NEWS: @TripleH just announced the #WWEDraft will return in a few weeks with every single Superstar being eligible! #SmackDown,948,"2,751",1.1M,2023-04-08T01:09:57.000Z
1644389967907389453,@ShazamNews,#Shazam: Fury of the Gods deleted scene of the Shazamily! Scene Title — “What’s in a Name?”,10,155,39.2K,2023-04-07T17:21:34.000Z
1644544074324516864,@rahulmsd_91,Breaking News: MS Dhoni plays Cricket today,2,86,"4,642",2023-04-08T03:33:56.000Z
1644449217354645504,@QudsNen,Kimberly Halkett of Al Jazeera questions a White House spokesman on why the U.S. has failed to directly condemn the Israeli attacks on peaceful worshipers at Al-Aqsa Mosque in occupied Jerusalem earlier this week.,74,476,29.9K,2023-04-07T21:17:00.000Z
1644290055215755264,@idvclue,"\"[Truth & Inference PV (EN Ver)] The never-fading dream began to collapse, and \"\"Gate\"\" who was sleeping in the sea of flowers woke up at this moment! How will he choose between the cage of hypocrisy and the cruel truth? (1/2)\"",25,956,86K,2023-04-07T10:44:33.000Z
1644578978118631424,@DeeOneAyekooto,Breaking News...... Eze is still in prison.,2,4,192,2023-04-08T05:52:37.000Z
1644363304645656576,@ShazamNews,#Shazam: Fury of the Gods deleted scene of Billy and Freddy! Scene Title — “Time to Move On”,22,203,78.6K,2023-04-07T15:35:37.000Z
1644325932637798400,@GeoRebekah,"I hope this can be an important lesson for anyone who's ever given GOP cyber terrorists credibility. When a stalker whose paid job is to harass and dox someone - to the tune of 175,000 tweets in 2 years - gets sheriff dept footage in less than 12 hours before any news outlet,…",351,"1,867",1M,2023-04-07T13:07:07.000Z
1644575548579139585,@BitcoinNewsCom,JUST IN: Lagarde wants total control over digital Euro except for amounts smaller than 300-400€,3,13,"1,025",2023-04-08T05:39:00.000Z
1644513102082236418,@ShazamNews,Rachel Zegler’s audition and read- through clips (with JDG) for Anthea in #Shazam: Fury of the Gods!,4,47,24.5K,2023-04-08T01:30:51.000Z
1644566238742315008,@NEWSJISOO,"JISOO #FLOWER 2PM KST update: #2 MelOn (=) #2 Bugs (=) #2 Genie (=) #4 FLO (=) MelOn ULS: 325,623 (+5,551) *NEW PEAK*",11,247,12.6K,2023-04-08T05:02:00.000Z
1644373298166235136,@ShazamNews,#Shazam: Fury of the Gods deleted scene of Shazam vs. Kalypso! Scene Title — “Shazam Sings Up a Storm”,15,83,33.1K,2023-04-07T16:15:19.000Z
1643864432160677890,@JoyNewsOnTV,NPP will shift the economy from taxation to production - Dr Bawumia in 2016. #AMShow,123,327,80.5K,2023-04-06T06:33:16.000Z
1644330937017069569,@WIONews,"Indian superstar #ShahRukhKhan beats global icons, tops the TIME100 Reader Poll. @AnanyaDutta97 gets you the details For more videos, visit: http://wionews.com/videos",22,477,31.4K,2023-04-07T13:27:00.000Z
