tweet_id,user,text,num_comments,num_retweets,num_views,timestamp
1644354456203534336,@TheRustler83,53 million people in the UK took a COVID vaccine they didn’t need 40 million were stupid enough to take a 3rd dose - even after the Government told them it didn’t work 1.5 million of them are dead now,227,"1,617",175.3K,2023-04-07T15:00:27.000Z
1644470181060571137,@catsscareme2021,"Published on Mar 31, 2020 ""I am a physician who has been working at the bedside of COVID+ patients in NYC. I believe we are treating the wrong disease and that we must change what we are doing if we want to save as many lives as possible. I welcome any feedback, especially…",98,624,94.9K,2023-04-07T22:40:18.000Z
1644430407176429568,@MakisMD,"18 year old Maisy Jada Woods died suddenly in her dorm room at Portland State University on Nov.21, 2021 Her mother was a COVID-19 mRNA vaccine believer. Parents who were tricked by Pfizer or Moderna must wake up and speak out to save other kids! #Diedsuddenly #cdnpoli #ableg",57,972,37.8K,2023-04-07T20:02:15.000Z
1644359692603342849,@PATBR0DY,"BREAKING: 1 in 6 Americans of childbearing age are now infertile following the rollout of the COVID-19 vaccine, according to World Health Organization report.",215,"1,359",111.1K,2023-04-07T15:21:16.000Z
1644350247013953549,@NateB_Panic,Multiple studies now confirm covid as a disease of the blood vessels that attacks the vascular system of the human body on a cellular level. Will mass media journalists correct the misconception that covid is a mild respiratory illness like a cold?,30,"1,242",144.6K,2023-04-07T14:43:44.000Z
1644579347913904129,@KimWever3,3 year Delta - What is the primary benefit to keep public in mass-hysteria re: COVID-19? Think voting. Are you awake yet?,1,5,143,2023-04-08T05:54:06.000Z
1644539042229542913,@Aris96881677,Now do Ivermectin. Why were MDs restricted from prescribing an effective drug against COVID?,101,56,34K,2023-04-08T03:13:56.000Z
1644458858037800972,@iluminatibot,COVID is a military grade psyop. When will everybody admit the whole Covid-19 'pandemic' response was a scam?,28,824,47.9K,2023-04-07T21:55:18.000Z
1644505361704185856,@AllBiteNoBark88,"Remember the tabled Bill in NSW that would force businesses who mandated Covid-19 vaccines to pay Compensation for LIFE (even after leaving) for vaccine injuries? It PASSED. These companies faced a $200,000 Govt fine if they did not mandate jabs. It doesn't get anymore Criminal.",22,254,12.6K,2023-04-08T01:00:06.000Z
1644365362946002944,@haobinsplanet,i was in 6th grade when covid broke out …….6th grade?,1,59,"4,966",2023-04-07T15:43:48.000Z
