tweet_id,user,text,num_comments,num_retweets,num_views,timestamp
1238503490302943236,@richarddeitsch,My Mom passed away last week. I’ll tell you a little about her.,611,114,0,2020-03-13T16:33:37.000Z
1645217375082381312,@richarddeitsch,NBA Fans: Here is your ESPN announcer schedule for the Play-In games and first round:,3,19,32.9K,2023-04-10T00:09:23.000Z
1645214900552122370,@richarddeitsch,"Oh, they'd give Roger Goodell a raise, argue why the players should play more games on Thursday, and not release any reports on Dan Snyder.",2,3,29.1K,2023-04-09T23:59:33.000Z
1645209863478292483,@richarddeitsch,That Blue Jays-Angels game was more stressful than the baptism scene at the end of The Godfather,0,1,17.4K,2023-04-09T23:39:32.000Z
1645184231864258561,@richarddeitsch,"Just genius, this feed.",0,2,31.7K,2023-04-09T21:57:41.000Z
1645176586272997378,@richarddeitsch,As I have said many times: I am not a golf person. And I usually find the over-the-top reverence for things in the sport very silly. That said. The sport is such a challenge to do well on TV and I've been really impressed today by CBS. Nantz has been terrific today too.,15,1,27K,2023-04-09T21:27:18.000Z
1645173772872298498,@richarddeitsch,I'm so shook by this that I'm going to write a thinkpiece on Angel Reese and Caitlin Clark.,0,6,31K,2023-04-09T21:16:07.000Z
1644050858567520263,@richarddeitsch,Probably the best piece I've read so far on why Victor Wembanyama will revolutionize the NBA.,5,9,27.4K,2023-04-06T18:54:04.000Z
1643985328599101445,@kennyjacoby,"Quinn Moffett died in 2021 while battling depression two years after she said a Michigan football player drugged and sexually assaulted her while two others watched and possibly recorded it. After her death, her mom wrote Jim Harbaugh. Then he called her.",75,581,454.8K,2023-04-06T14:33:40.000Z
1644030015946760204,@richarddeitsch,High praise here given your job. Thank you.,0,1,21.8K,2023-04-06T17:31:15.000Z
1644027093900992514,@richarddeitsch,"If you read one NFL Draft story prior to the Draft, I would make it this one:",4,10,17.2K,2023-04-06T17:19:38.000Z
1643985267697803265,@richarddeitsch,https://propublica.org/article/clarence-thomas-scotus-undisclosed-luxury-travel-gifts-crow…,1,5,73.9K,2023-04-06T14:33:26.000Z
1643944013286834178,@jimrutenberg,"NEW: How Rupert Murdoch and Fox News journeyed from “Fair & Balanced” toward the defamation red zone of “Actual Malice,” the legal line Dominion Voting is seeking to prove Fox crossed in the upcoming media trial of the century-my story for @NYTmag (1/8)",89,535,841.7K,2023-04-06T11:49:30.000Z
