tweet_id,user,text,num_comments,num_retweets,num_views,timestamp
1645087696509890560,Ira Socol - @irasocol@mastodon.social,A day forgotten,0,1,220,2023-04-09T15:34:05.000Z
1644757673701679107,Ira Socol - @irasocol@mastodon.social,This is quintessential American sports ownership. One person will tank the future earnings of his employees so that his future earnings will go up.,1,1,217,2023-04-08T17:42:42.000Z
1644581918875488256,Ira Socol - @irasocol@mastodon.social,"If you're not making mistakes, you're not learning. @pammoran and @irasocol join us on the podcast this week. Do we really see students? #observation #transformation @LuSettlesYoung @jal_mehta @CindyPAndrew1",2,6,"1,694",2023-04-08T06:04:18.000Z
1644706246254026752,Ira Socol - @irasocol@mastodon.social,"Until they have relegation instead of draft benefits for losing, all US sports will remain a bad joke https://espn.com/nba/story/_/id/36111588/the-end-dallas-mavericks-season-marks-beginning-franchise-altering-questions… @NBA @MLB @NFL @NHL @MLS",1,0,327,2023-04-08T14:18:20.000Z
1644374338664005633,Ira Socol - @irasocol@mastodon.social,Isn't being disbarred a minimum?,1,2,460,2023-04-07T16:19:27.000Z
1639953684799913990,Ira Socol - @irasocol@mastodon.social,There are the authoritarian leaning “school is for adults” crowd that worship expert adults.There is also the talk about kids like they are cute puppies “school is for adults” crowd that worship expert adults. Both center adults and treat kids as things to be acted upon. #experts,5,9,"2,828",2023-03-26T11:33:21.000Z
1639986627366854657,Ira Socol - @irasocol@mastodon.social,"I constantly see universities hire unqualified people for disability services, or leave people who refuse to update their knowledge in these jobs. And here we go again @UVA #Virginia #a11y",0,0,315,2023-03-26T13:44:16.000Z
1639849028228890625,Ira Socol - @irasocol@mastodon.social,"Our site has a Art Docent portfolio, and my sister comes in to teach the kids. I've never sent a letter home, but we tell the kids (who are prone to giggle) hey, these are works of art, and involve the human body, are you scholars? Then take it seriously!",1,1,504,2023-03-26T04:37:29.000Z
1639746277968605184,Ira Socol - @irasocol@mastodon.social,"“$5 million isn’t a mansion in #LosAngeles, just like it isn’t a mansion in New York City,” he said. “It’s a 4,000-square-foot modern house in West Hollywood.” for 99% of America, 4,000 sqft is undoubtedly a mansion",0,0,373,2023-03-25T21:49:12.000Z
1639619930734600193,Ira Socol - @irasocol@mastodon.social,“that isn’t quite true” high school kids prove math can be interesting,0,2,539,2023-03-25T13:27:08.000Z
1639571745957879809,Ira Socol - @irasocol@mastodon.social,"Dear Parents, Just wanted to let you know that in this art class, we’re going to be showing the students some art. Will that be okay? #Florida @Hillsdale #Tennessee",2,5,"1,452",2023-03-25T10:15:40.000Z
1639286051192668166,Ira Socol - @irasocol@mastodon.social,Agree 100%! The challenge I see is getting the adults (in the school and out) to see the value of this and creating the right structures and mindsets (adult) to make this type of experience impactful for ALL kids!,0,2,234,2023-03-24T15:20:25.000Z
1639214591841370114,Ira Socol - @irasocol@mastodon.social,"My 7th gr. scholars are tackling these very topics through an #SDG lens. We begin our 4th quarter theme “Action” with “He Named Me Malala,” and an SDG Action Project. Next, we join USII History in an inquiry project to amplify civil/human rights leaders. @FCMSPrincipal",1,2,403,2023-03-24T10:36:28.000Z
1639077208827232257,Ira Socol - @irasocol@mastodon.social,Thank you @MSU_Basketball for another great season #SpartanStrong,0,0,299,2023-03-24T01:30:33.000Z
1639050162214432768,Ira Socol - @irasocol@mastodon.social,This is so delusional that you have to wonder about the capacities of those writing supporting and signing a law impossible to enforce,0,0,269,2023-03-23T23:43:05.000Z
1639038183127101442,Ira Socol - @irasocol@mastodon.social,"What do teens see as grand challenges in their lives from their POV? Today’s design thinkers see justice, poverty, environment, education, rural resources, food insecurity as all worthy of solution-finding. They just need the time/space to make solutions happen!@scl_Va institute",2,5,"2,584",2023-03-23T22:55:29.000Z
1638940028381306887,Ira Socol - @irasocol@mastodon.social,So if you tell a room packed with high school kids to use their phones for research learning and creation... and there is not one problem @scl_va,0,4,538,2023-03-23T16:25:27.000Z
1638915485495328769,Ira Socol - @irasocol@mastodon.social,Watching student design teams from across #Virginia tackling global issues for their communities. #letkidslead,1,3,872,2023-03-23T14:47:55.000Z
1169958981302808576,Ira Socol - @irasocol@mastodon.social,It just seems like some people forget that these are developing humans we deal with daily. They're not adults. Be gentle. Be kinder. Be who you needed when you were younger.,75,"2,108",0,2019-09-06T13:02:12.000Z
1169958395899568128,Ira Socol - @irasocol@mastodon.social,"My parents seem genuinely shocked at my class policies. Yes, your 5th grader may redo any test or quiz. No, I don't care how many times they choose to retake it. Yes, they can turn in that assignment late. I'm a whole adult that requires grace & mercy. I can extend that to kids.",689,15.8K,0,2019-09-06T12:59:53.000Z
1635677495054807041,Ira Socol - @irasocol@mastodon.social,Seems like @facebook @Meta is on the MySpace path to oblivion,0,0,178,2023-03-14T16:21:18.000Z
1635238946052653058,Ira Socol - @irasocol@mastodon.social,"Watching the schoolbuses in the total dark again this morning, I wonder about all those @RepBenCline who support the National Child Endangerment Act that would make #DaylightSavingTime year round. @timkaine @MarkWarner",0,0,266,2023-03-13T11:18:40.000Z
1635048486348664833,Ira Socol - @irasocol@mastodon.social,"When you realize that it's easier to read Welsh than English, you'll understand the reading issues most US kids face.",0,3,"1,113",2023-03-12T22:41:51.000Z
1635047744888016896,Ira Socol - @irasocol@mastodon.social,"BBC has it all wrong with #Linekergate but, because they know other languages exist, they understand reading a lot more than @washingtonpost @PostOpinions does.",0,0,296,2023-03-12T22:38:54.000Z
1635014754740899840,Ira Socol - @irasocol@mastodon.social,I can give you three states whose predominate means of reading instruction is phonetic based & whose test scores suck. The issues is the extremes. Why do 5 year olds need 90 mins of phonics on the daily? Why are adults telling kids what to read based on a STAR report?,1,1,260,2023-03-12T20:27:49.000Z
1635003544893018113,Ira Socol - @irasocol@mastodon.social,Absolute truth.,0,1,742,2023-03-12T19:43:16.000Z
1634974175009083392,Ira Socol - @irasocol@mastodon.social,a proposed new French law would enshrine the protection of children’s privacy on social media as a parental duty.,0,0,236,2023-03-12T17:46:34.000Z
1634932444045664256,Ira Socol - @irasocol@mastodon.social,For @PostOpinions @washingtonpost and all who insist that elite experience tells them everything,0,1,"1,459",2023-03-12T15:00:44.000Z
1634932187790462976,Ira Socol - @irasocol@mastodon.social,For @PostOpinions @washingtonpost and all others who think they know better than teachers who know kids... 2/3,0,1,179,2023-03-12T14:59:43.000Z
1634931864363479041,Ira Socol - @irasocol@mastodon.social,"For @PostOpinions @washingtonpost and all others who are so sure they've purchased the best ""reading program"" ... 1/3",0,1,296,2023-03-12T14:58:26.000Z
1634931422212521986,Ira Socol - @irasocol@mastodon.social,The purpose of reading instruction IMO is to make kids love what is in works which can be read. What @PostOpinions wants is a proven way to destroy interest in reading.,1,3,642,2023-03-12T14:56:41.000Z
1634930983727415298,Ira Socol - @irasocol@mastodon.social,"I'm very lucky that my introduction to reading research came via professors who had worked with ""reading disabled"" and struggling readers in many languages (including Chinese). This allowed a much less political/cultural understanding of the brain...",0,1,514,2023-03-12T14:54:56.000Z
1634919126526464000,Ira Socol - @irasocol@mastodon.social,The “lack of phonics” side has long focused on that concern to blame teachers and unions while legislators defund under resourced schools and abandon communities.,0,3,363,2023-03-12T14:07:49.000Z
1634908758492196864,Ira Socol - @irasocol@mastodon.social,"The scope of the ""Science of Reading"" hoax is gargantuan, as you would expect from a propaganda campaign from a hedge fund",0,2,388,2023-03-12T13:26:37.000Z
1634908210942607362,Ira Socol - @irasocol@mastodon.social,The elitists of @washingtonpost @PostOpinions make complete fools of themselves today re: a topic they know nothing about. I'll respond on Medium but first I'm sending them to China to teach Chinese phonics - because it's the only way to learn to read.,5,3,"2,676",2023-03-12T13:24:27.000Z
1629472720919379969,Ira Socol - @irasocol@mastodon.social,It is essential to always ask questions that allow room for unexpected answers. That creates a space that welcomes complexity. #satchat,0,0,288,2023-02-25T13:25:45.000Z
1629472248464564224,Ira Socol - @irasocol@mastodon.social,"Kids before school are constantly curious, continually exploring. If they are not as they grow up, who took that from them? #satchat",1,2,675,2023-02-25T13:23:52.000Z
1629471764659986432,Ira Socol - @irasocol@mastodon.social,A3. Often you can find the complexity in the lives of your learners: https://irasocol.medium.com/hard-to-write-8dbac7d8e438… #satchat,0,1,288,2023-02-25T13:21:57.000Z
1629469276527534081,Ira Socol - @irasocol@mastodon.social,Students can think deeper and handle complexity more than we think as long as we support them in the work,0,1,212,2023-02-25T13:12:04.000Z
1629470965204746246,Ira Socol - @irasocol@mastodon.social,Q2) what the student said but I’d love to meet the people who supported that student’s beliefs. We want to teach kids to welcome challenges and embrace learning. It starts with their mindset. It’s not about what you are learning it about teaching kids to be learners. #satchat,2,2,"1,133",2023-02-25T13:18:46.000Z
1629470451712794626,Ira Socol - @irasocol@mastodon.social,Eliminate compulsion. #satchat,1,1,320,2023-02-25T13:16:44.000Z
1629470009318690816,Ira Socol - @irasocol@mastodon.social,"It strikes me that we can take math - it’s real place in everyone’s life and make it trivial, boring, and decontextualized by subtracting complexity from it - thoughts? #satchat",0,2,"1,076",2023-02-25T13:14:58.000Z
1629470809499549698,Ira Socol - @irasocol@mastodon.social,"A legendary management consultant told me, ""the best meetings have food and no agenda"" #satchat",0,2,959,2023-02-25T13:18:09.000Z
1629470221839810563,Ira Socol - @irasocol@mastodon.social,A1: I started doing walk through with my colleagues this year! It made me so happy to see what great strategies are happening in my school. So positive! #satchat,0,1,220,2023-02-25T13:15:49.000Z
1629470254089814022,Ira Socol - @irasocol@mastodon.social,A1: Educators can get their students to understand the why behind their learning through applying the things they are learning to everyday life skills. An example of this is when talking about measuring stuff you tie it in to how we measure stuff when we bake. #Satchat,0,1,150,2023-02-25T13:15:57.000Z
1629470304857645058,Ira Socol - @irasocol@mastodon.social,"A1: Doing what you say, being available, being a good listener is a start. Relationships contribute to a Positive Culture. Get to know staff more than their job description! They have families, special interests, and more. It’s important to see the “whole staff member” #satchat",0,2,337,2023-02-25T13:16:09.000Z
